"","chr","pos","lod"
"1-0","1",0,0.432566948662839
"1-1","1",1.00000002822922e-07,0.432566947741293
"1-2","1",2.00000005645844e-07,0.432566948019485
"1-3","1",3.00000008468766e-07,0.432566947712303
"1-4","1",0.63091088219995,0.427072363822845
"1-5","1",0.95816555866853,0.422813468487789
"1-6","1",0.958165658668532,0.422813467194715
"1-7","1",3.08908077014116,0.396594280431373
"1-8","1",4.95475300440512,0.376421935648978
"1-9","1",5.1832008071219,0.374177510855247
"1-10","1",5.29149949999816,0.373132890356828
"1-11","1",5.3438510042452,0.372537000998932
"1-12","1",6.96470378363615,0.355296871612381
"1-13","1",8.98701617030421,0.33624761619717
"1-14","1",9.87542098284789,0.32940997405808
"1-15","1",15.1765815664765,0.37564960235909
"1-16","1",21.455639505483,0.325666339698614
"1-17","1",22.0748456291395,0.327533010058232
"1-18","1",22.0748491831377,0.327533019569387
"1-19","1",22.1071495838843,0.327618912191269
"1-20","1",22.618574507536,0.328832889993578
"1-21","1",23.1415619155664,0.329801845427937
"1-22","1",25.0137590622656,0.324615249592284
"1-23","1",32.1742735275553,0.164257884983954
"1-24","1",44.5278384526093,0.0332838399724551
"1-25","1",44.5278385526093,0.0332838405417988
"1-26","1",44.5435374033531,0.0333733975204495
"1-27","1",44.6382954750754,0.0339161655142561
"1-28","1",45.440804754233,0.0386611329726065
"1-29","1",46.3064293517806,0.0440630102494879
"1-30","1",47.2029288062862,0.0499447055705105
"1-31","1",52.4012070130832,0.0794375336913618
"1-32","1",53.7956892742705,0.0775517392703478
"1-33","1",53.7956893742705,0.0775517389913603
"1-34","1",54.9833405724997,0.0740286492242603
"1-35","1",58.2364140897801,0.059221192354471
"1-36","1",59.0825865182626,0.0490427695311837
"1-37","1",59.4605592321351,0.0454749949641382
"1-38","1",60.753358306524,0.0381277875609385
"1-39","1",61.9951402604963,0.0385479054986035
"1-40","1",62.2849006464447,0.0397434298225789
"1-41","1",62.6228091594927,0.04167151392096
"1-42","1",62.7591242419905,0.0426128342256789
"1-43","1",63.1480700628278,0.0458174274726844
"1-44","1",63.9900036917698,0.0553909050413495
"1-45","1",64.4580940380055,0.0622690693825234
"1-46","1",69.2738582757444,0.362979454695733
"1-47","1",76.8199810503081,1.34537071166426
"1-48","1",80.8668267406075,1.93766500589516
"1-49","1",81.583015058808,2.02645295835475
"1-50","1",84.236007682282,2.30120994914523
"1-51","1",84.592868387488,2.33656128994778
"1-52","1",91.790054752041,4.21699631058698
"1-53","1",95.2146055162925,4.78560047212829
"1-54","1",100.26799228292,4.51285822289128
"1-55","1",100.735486210261,4.50045280956101
"1-56","1",103.31574298222,4.5846204223709
"1-57","1",109.721886054659,5.5204879421151
"1-58","1",112.277940151775,5.88214653825673
"1-59","1",113.671603783268,5.12738219065034
"1-60","1",124.383726697966,1.22466185460917
"1-61","1",126.042217523063,1.30652716138331
"1-62","1",126.334380728611,1.31070777721425
"1-63","1",127.236875704134,1.32418628051528
"1-64","1",127.710531700423,1.33157930804225
"1-65","1",128.466572676775,1.34379238400538
"1-66","1",132.72654101607,1.41962525637257
"1-67","1",135.535769112517,1.47322751748129
"1-68","1",135.839226024482,1.47908039067022
"1-69","1",138.826075264339,1.57492978156199
"1-70","1",139.702512851049,1.60834833408421
"1-71","1",141.434815923914,1.77026464034986
"1-72","1",152.717213768306,1.56984353698681
"1-73","1",155.511149327558,1.0336177142932
"1-74","1",155.641538089518,1.02141525655895
"1-75","1",155.641538189518,1.0214152482373
"1-76","1",159.89645043758,0.509707120316307
"1-77","1",159.89645053758,0.509707115526794
"1-78","1",160.476973242501,0.511997039628682
"1-79","1",164.242251352082,0.498354976344217
"1-80","1",164.611153622583,0.494157646386498
"1-81","1",168.520975698303,0.552003293865027
"1-82","1",169.949186282196,0.56732454749158
"1-83","1",175.943071009852,0.562371985380196
"1-84","1",181.291939545951,0.247577923611971
"1-85","1",185.934838221133,0.23715600252774
"1-86","1",191.738942148555,0.105165535531796
"1-87","1",192.111503823331,0.102719607904646
"1-88","1",193.441932234661,0.0948204242612292
"1-89","1",194.320874335668,0.0967380521279892
"1-90","1",201.464820504669,0.711111793271129
"1-91","1",201.58502212761,0.709126016023902
"1-92","1",203.217987999019,0.771471500491998
"1-93","1",210.329573744811,1.42221467508818
"1-94","1",216.76113093841,0.429134906540526
"1-95","1",216.76113103841,0.429134896395681
"1-96","1",216.92555274618,0.412680923820176
"1-97","1",217.154035437729,0.39058815483645
"1-98","1",217.865648117151,0.327911281173442
"1-99","1",217.918342773279,0.323658651813389
"1-100","1",219.251765647124,0.22812743366535
"1-101","1",220.707477767305,0.159184663838914
"1-102","1",221.15645433834,0.149101537491788
"1-103","1",222.586867969481,0.136303539199844
"1-104","1",222.586868069481,0.1363035376894
"1-105","1",224.647656497255,0.107511436433356
"1-106","1",226.550039439405,0.0899096847588226
"1-107","1",229.217704736413,0.0892715315471833
"1-108","1",231.140248443402,0.106959991281201
"1-109","1",231.140248543402,0.106959992540055
"1-110","1",234.71837066216,0.288778210664077
"1-111","1",242.856006180598,0.889291689938091
"1-112","1",250.701184918887,1.36490644487401
"1-113","1",250.745785013225,1.3660808998776
"1-114","1",254.557931310617,0.944007863299476
"1-115","1",259.649536418309,0.364154389256782
"1-116","1",260.181778079498,0.405133656648104
"1-117","1",260.754969801831,0.388885821209897
"1-118","1",267.601399059721,0.318442860082314
"1-119","1",267.601399159721,0.318442862490542
"1-120","1",268.500640525381,0.341148104719764
"1-121","1",270.135781695719,0.380462943156999
"1-122","1",271.916509176355,0.428081802475162
"1-123","1",273.437284910679,0.512991418101478
"1-124","1",278.136995696967,0.750194899597886
"1-125","1",282.268879051197,1.06752343306209
"1-126","1",288.650970960522,1.10350095834008
"1-127","1",296.208600837785,3.61885150381215
"1-128","1",296.208600937785,3.61885153730168
"1-129","1",296.280626993565,3.62715233500228
"1-130","1",296.638326234875,3.66747119151933
"1-131","1",300.446291597437,4.17248077962006
"1-132","1",305.872941474524,3.81819231922418
"1-133","1",306.871595274067,3.78391552067797
"1-134","1",313.858723416356,4.2123720811644
"1-135","1",318.362924532865,3.8406943043525
"1-136","1",329.192404705153,1.85642406393038
"1-137","1",329.326227176687,1.83614563666561
"1-138","1",330.294343399659,1.73251485678622
"1-139","1",334.322333999469,1.48742685829575
"1-140","1",339.885604855318,1.05172972574439
"1-141","1",344.532178020034,0.683547784524535
"1-142","1",345.129514340631,0.578554962664612
"1-143","1",345.129514440631,0.5785549787945
"1-144","1",345.324439845323,0.615157860993463
"1-145","1",347.229885969739,0.539661846035074
"1-146","1",350.401351671441,0.885612152531166
"1-147","1",369.700357669775,0.933117197960655
"1-148","1",371.072724637205,1.18194146098688
"1-149","1",371.159440766748,1.17780371023389
"1-150","1",371.375036623137,1.16741377943742
"1-151","1",371.431540043249,1.16466699802538
"1-152","1",371.716335772876,1.15067006981872
"1-153","1",371.866867920213,1.14316702625251
"1-154","1",374.395629459417,0.685474996545508
"1-155","1",380.215588460527,0.00618346780595402
"1-156","1",388.71391725336,1.09447398196266
"1-157","1",391.798191523426,1.27401599062489
"1-158","1",392.545170451276,1.31488639140059
"1-159","1",393.182895523757,1.34840074369822
"1-160","1",393.359206676719,1.35946820660592
"1-161","1",393.734862380577,1.38274652346217
"1-162","1",393.901008040166,1.39507343178764
"1-163","1",394.212568502746,1.4179428676207
"1-164","1",394.732740896094,1.4553124076981
