"","chr","pos","lod"
"1-0","1",0,0.462578174838654
"1-1","1",1.00000002822922e-07,0.462578175392082
"1-2","1",2.00000005645844e-07,0.46257817569176
"1-3","1",3.00000008468766e-07,0.462578177013256
"1-4","1",0.63091088219995,0.460649622015353
"1-5","1",0.95816555866853,0.488963049550875
"1-6","1",0.958165658668532,0.488963059646721
"1-7","1",3.08908077014116,0.248671734780146
"1-8","1",4.95475300440512,0.142132249784481
"1-9","1",5.1832008071219,0.0962568079080484
"1-10","1",5.29149949999816,0.0966166704251918
"1-11","1",5.3438510042452,0.096677834771981
"1-12","1",6.96470378363615,0.0843600225475711
"1-13","1",8.98701617030421,0.080733182719996
"1-14","1",9.87542098284789,0.0680937722977433
"1-15","1",15.1765815664765,0.179505880045326
"1-16","1",21.455639505483,0.0631695104998471
"1-17","1",22.0748456291395,0.0592188468117456
"1-18","1",22.0748491831377,0.0592160251408131
"1-19","1",22.1071495838843,0.0357280765242649
"1-20","1",22.618574507536,0.0545917067397568
"1-21","1",23.1415619155664,0.0680560911164321
"1-22","1",25.0137590622656,0.03776486469269
"1-23","1",32.1742735275553,0.0660324028262949
"1-24","1",44.5278384526093,0.256346909900003
"1-25","1",44.5278385526093,0.256346944228881
"1-26","1",44.5435374033531,0.257756907628391
"1-27","1",44.6382954750754,0.275714565816088
"1-28","1",45.440804754233,0.539127403282237
"1-29","1",46.3064293517806,0.632962606397541
"1-30","1",47.2029288062862,0.774566851507188
"1-31","1",52.4012070130832,1.3106720697192
"1-32","1",53.7956892742705,1.94632237002997
"1-33","1",53.7956893742705,1.94632238359009
"1-34","1",54.9833405724997,1.83419730908099
"1-35","1",58.2364140897801,1.48896687296565
"1-36","1",59.0825865182626,1.38276014599296
"1-37","1",59.4605592321351,1.29172354263164
"1-38","1",60.753358306524,0.900633982100317
"1-39","1",61.9951402604963,0.332545765927534
"1-40","1",62.2849006464447,0.227082061089277
"1-41","1",62.6228091594927,0.1578894754457
"1-42","1",62.7591242419905,0.131474537459781
"1-43","1",63.1480700628278,0.0873222840259587
"1-44","1",63.9900036917698,0.115631981481329
"1-45","1",64.4580940380055,0.155216207974263
"1-46","1",69.2738582757444,0.0880121495420099
"1-47","1",76.8199810503081,0.113111810464034
"1-48","1",80.8668267406075,0.243414205388035
"1-49","1",81.583015058808,0.374315085606213
"1-50","1",84.236007682282,0.51721065331958
"1-51","1",84.592868387488,0.452618686884762
"1-52","1",91.790054752041,0.371539675176791
"1-53","1",95.2146055162925,0.36837308136819
"1-54","1",100.26799228292,0.349575565209307
"1-55","1",100.735486210261,0.340116109712653
"1-56","1",103.31574298222,0.296678638826052
"1-57","1",109.721886054659,0.118726530178719
"1-58","1",112.277940151775,0.0501421304174983
"1-59","1",113.671603783268,0.0469909954622381
"1-60","1",124.383726697966,0.095259372970304
"1-61","1",126.042217523063,0.163582471594054
"1-62","1",126.334380728611,0.140578613155412
"1-63","1",127.236875704134,0.193632294222425
"1-64","1",127.710531700423,0.252537155772188
"1-65","1",128.466572676775,0.222949004225484
"1-66","1",132.72654101607,0.109981927341778
"1-67","1",135.535769112517,0.0336220057643004
"1-68","1",135.839226024482,0.0525511680689306
"1-69","1",138.826075264339,0.437503334926987
"1-70","1",139.702512851049,0.478930186789967
"1-71","1",141.434815923914,0.388340150305339
"1-72","1",152.717213768306,0.41949194889321
"1-73","1",155.511149327558,0.687818980482916
"1-74","1",155.641538089518,0.664087165791443
"1-75","1",155.641538189518,0.664087132824079
"1-76","1",159.89645043758,1.13085287519925
"1-77","1",159.89645053758,1.13085286889009
"1-78","1",160.476973242501,1.01251100498212
"1-79","1",164.242251352082,1.25046394440869
"1-80","1",164.611153622583,1.14137393190958
"1-81","1",168.520975698303,0.492300991401862
"1-82","1",169.949186282196,0.325603814896112
"1-83","1",175.943071009852,0.218622621246141
"1-84","1",181.291939545951,0.0646264457900543
"1-85","1",185.934838221133,0.0448348089507817
"1-86","1",191.738942148555,0.0555595806263227
"1-87","1",192.111503823331,0.0706824866597344
"1-88","1",193.441932234661,0.112087844473535
"1-89","1",194.320874335668,0.152881827756573
"1-90","1",201.464820504669,0.0737023551146194
"1-91","1",201.58502212761,0.0772930536163585
"1-92","1",203.217987999019,0.195244134658878
"1-93","1",210.329573744811,0.193644631316147
"1-94","1",216.76113093841,0.240121586560235
"1-95","1",216.76113103841,0.240121600421844
"1-96","1",216.92555274618,0.217033544698552
"1-97","1",217.154035437729,0.222608086205128
"1-98","1",217.865648117151,0.248990732797211
"1-99","1",217.918342773279,0.248726392357185
"1-100","1",219.251765647124,0.147286444086149
"1-101","1",220.707477767305,0.0606599494667535
"1-102","1",221.15645433834,0.066419066148228
"1-103","1",222.586867969481,0.199208005842593
"1-104","1",222.586868069481,0.199208019364505
"1-105","1",224.647656497255,0.581853321993549
"1-106","1",226.550039439405,1.09205485122357
"1-107","1",229.217704736413,1.22320453471912
"1-108","1",231.140248443402,1.02594047620369
"1-109","1",231.140248543402,1.02594048083483
"1-110","1",234.71837066216,0.924332150278133
"1-111","1",242.856006180598,0.793237548022262
"1-112","1",250.701184918887,0.814175048507423
"1-113","1",250.745785013225,0.769009289826499
"1-114","1",254.557931310617,0.514178240846377
"1-115","1",259.649536418309,0.71425440538178
"1-116","1",260.181778079498,0.708582122357711
"1-117","1",260.754969801831,0.666705871512022
"1-118","1",267.601399059721,0.850415790499028
"1-119","1",267.601399159721,0.85041579154904
"1-120","1",268.500640525381,0.757725693626526
"1-121","1",270.135781695719,0.838688473719685
"1-122","1",271.916509176355,1.2266268301978
"1-123","1",273.437284910679,1.36419595471489
"1-124","1",278.136995696967,1.35289124198016
"1-125","1",282.268879051197,1.00474625948573
"1-126","1",288.650970960522,0.793521908180537
"1-127","1",296.208600837785,0.625179746311005
"1-128","1",296.208600937785,0.625179741038664
"1-129","1",296.280626993565,0.629488076273446
"1-130","1",296.638326234875,0.52719760113996
"1-131","1",300.446291597437,0.535559347300023
"1-132","1",305.872941474524,0.45849609125753
"1-133","1",306.871595274067,0.407912784419295
"1-134","1",313.858723416356,0.0167916199229694
"1-135","1",318.362924532865,0.00685039055588277
"1-136","1",329.192404705153,0.153991857309848
"1-137","1",329.326227176687,0.19569655447367
"1-138","1",330.294343399659,0.204411105414238
"1-139","1",334.322333999469,0.0675565855726745
"1-140","1",339.885604855318,0.00681340066194025
"1-141","1",344.532178020034,0.0240530348578432
"1-142","1",345.129514340631,0.0515577791506985
"1-143","1",345.129514440631,0.0515577851915623
"1-144","1",345.324439845323,0.0562851614809006
"1-145","1",347.229885969739,0.194534484333417
"1-146","1",350.401351671441,0.424876304945428
"1-147","1",369.700357669775,0.606711546472525
"1-148","1",371.072724637205,0.699254046594433
"1-149","1",371.159440766748,0.818748708857129
"1-150","1",371.375036623137,0.694799486535885
"1-151","1",371.431540043249,0.717442894209853
"1-152","1",371.716335772876,0.77816443570282
"1-153","1",371.866867920213,0.792321306804752
"1-154","1",374.395629459417,0.61293143858893
"1-155","1",380.215588460527,0.5915096791
"1-156","1",388.71391725336,1.16775224562298
"1-157","1",391.798191523426,1.27297045520436
"1-158","1",392.545170451276,1.29770748870533
"1-159","1",393.182895523757,1.29742576819262
"1-160","1",393.359206676719,1.39283596167616
"1-161","1",393.734862380577,1.36242170812238
"1-162","1",393.901008040166,1.31674575074521
"1-163","1",394.212568502746,1.23102312546143
"1-164","1",394.732740896094,1.43506452572865
"1-165","1",395.076216996728,1.35533143663542
"1-166","1",395.219795138867,1.3516575344247
"1-167","1",396.429311474476,1.55690956248463
"1-168","1",397.459173823187,1.5631521022824
"1-169","1",400.283987088671,2.43356449914381
"1-170","1",401.700994945382,2.60986039035106
"1-171","1",407.558457939333,3.11183727178468
"1-172","1",418.338777341221,2.56881566464881
"1-173","1",422.081615389492,2.18181858430398
"1-174","1",422.154918578579,2.19621450879549
"1-175","1",424.05188418303,2.5840484067835
"1-176","1",424.240757835649,2.44144588755535
"1-177","1",430.509845043422,1.75859553043529
"1-178","1",447.790245513768,1.41536940695323
"1-179","1",448.678055989321,1.39072674657837
"1-180","1",448.895087879308,1.47193799416755
"1-181","1",449.072893538323,1.55217269500417
"1-182","1",449.938702148869,1.18958673515272
"1-183","1",457.38009364253,1.02253059033728
"1-184","1",459.881496083781,0.915203910081345
"1-185","1",460.510176619962,0.881705343731937
"1-186","1",463.3020816681,0.615520556443698
"1-187","1",464.204449334592,0.519432377247085
"1-188","1",466.876703126201,0.481492501834964
"1-189","1",467.034309663794,0.485995487917535
"1-190","1",477.435041791035,0.697238636013935
"1-191","1",480.641421574161,0.614284659954137
"1-192","1",480.792421304249,0.635307146401829
"1-193","1",480.851566753873,0.647455082654687
"1-194","1",481.113740312686,0.649913919515711
