"","chr","pos","lod"
"1-0","1",0,0.581459661220151
"1-1","1",28.6307589046364,0.0548056920833915
"1-3","1",33.8233936411301,0.27522731150475
"1-6","1",39.9096993445394,0.104501061021892
"1-10","1",48.644694672301,0.129646326329521
"1-14","1",60.1218688585869,0.0589204979414717
"1-16","1",72.3549088626862,0.0926088508826979
"1-17","1",73.5128397380369,0.0696935695737011
"1-24","1",98.5104530613796,0.538278099261106
"1-29","1",105.14491859469,0.615128132769996
"1-31","1",114.139008867647,0.504241191819347
"1-35","1",126.743223688408,1.87410889808393
"1-38","1",132.726562673525,1.1355844874372
"1-45","1",143.838135856156,0.0291250617356127
"1-47","1",155.046263690754,0.21917008817627
"1-52","1",177.745681024674,0.485871874144095
"1-55","1",188.577727772745,0.3044098320172
"1-57","1",196.165215145082,0.149066250448868
"1-58","1",197.770359512096,0.201204141850212
"1-61","1",208.579863512375,0.0420579140179598
"1-65","1",218.756701736844,0.171945062982559
"1-68","1",238.517779002855,0.338261663867343
"1-71","1",254.182825933803,0.697326866420553
"1-74","1",259.994530025995,0.707163291021288
"1-75","1",260.024757968588,0.665192731244588
"1-80","1",276.205279303862,0.476389206457725
"1-82","1",288.426917481555,0.0465705425003762
"1-83","1",295.023539202715,0.00125459397781924
"1-87","1",309.410259095531,0.203632833392021
"1-89","1",315.329528729267,0.0733010992889831
"1-93","1",329.072554703477,0.202136848161899
"1-94","1",334.223746336109,0.102058578945162
"1-99","1",338.530824245664,0.0667534956796771
"1-101","1",342.499706875254,0.0337710072512891
"1-106","1",356.890964712614,0.62242668523254
"1-109","1",368.628559953163,0.569388494527175
"1-112","1",386.897593521722,0.767163172678011
"1-113","1",388.261805562661,0.853460548328712
"1-115","1",400.14791414622,1.31765606607041
"1-118","1",404.2524830678,1.71129220522266
"1-124","1",427.04578609002,1.66091448982274
"1-126","1",436.00364615453,0.479690439288333
"1-130","1",441.748293311057,0.46901439132921
"1-131","1",444.833707603682,0.657820414490516
"1-132","1",449.35297460195,0.567125467593769
"1-136","1",470.713149524823,0.47766028848946
"1-140","1",484.599906124401,0.0438740664358193
"1-145","1",490.580744808289,0.136177932300143
"1-150","1",510.220446010326,0.622448433426371
"1-152","1",510.953122770047,0.557726579103246
"1-159","1",538.361293882777,0.976980945790274
"1-160","1",538.371537074526,1.00705066398996
"1-171","1",562.975097067369,3.8647246007713
"1-173","1",573.3222047295,2.45591686052103
"1-174","1",575.87721478433,2.71873407783073
"1-177","1",589.151349446968,1.01652943816612
"1-179","1",602.682901776702,0.883959508513044
"1-183","1",613.190941711791,0.928411369698551
"1-184","1",617.574715255542,1.38046807869887
"1-191","1",635.883528709395,0.621891666408146
"1-193","1",636.170085692169,0.534196883642608
"1-195","1",648.534751997603,0.108497069408031
"2-2","2",10,0.00256735230777849
"2-4","2",18.6775464069582,0.205017581646871
"2-7","2",42.189894393407,0.405189552988304
"2-8","2",43.4342341905842,0.263010120122544
"2-11","2",46.5875096524668,0.132846454069295
"2-15","2",54.3563531155355,0.105225211883862
"2-19","2",65.8278812081023,0.0617668454920022
"2-24","2",88.448853398559,0.0116942318550173
"2-26","2",90.181859386671,0.0794695301965476
"2-32","2",112.523144995615,0.0840406203610655
"2-34","2",121.062307179902,0.419187124734208
"2-37","2",125.108751327969,0.194485706565729
"2-40","2",134.782199260053,0.0413657121623601
"2-42","2",141.967553746687,0.0197597485127972
"2-47","2",168.181615137108,1.10852596904897
"2-49","2",171.73525483761,1.8104745465414
"2-56","2",181.226606483566,1.49726865076809
"2-60","2",193.047186956291,1.65344137425927
"2-63","2",207.394120094966,1.88555374632733
"2-65","2",216.64045313652,0.554247976638862
"2-68","2",231.102476008623,0.0549685721684909
"2-70","2",235.27678637662,0.0454987178648025
"2-77","2",245.818580146991,0.0459111461777866
"2-80","2",254.442835595591,0.102146595819249
"2-86","2",267.044035418122,0.145567739102717
"2-87","2",267.074904682097,0.118636072204936
"2-91","2",274.97842322769,0.0711798437578182
"2-93","2",279.622720222775,0.0813394889262327
"2-96","2",280.470555655366,0.071215539164541
"2-100","2",302.148910039457,0.413985341587932
"2-101","2",304.477644061888,0.0945708770645979
"2-102","2",305.000695511529,0.0509718484947825
"2-103","2",306.846754046352,0.20038640226403
"2-108","2",327.632699593282,1.44162117002361
"2-111","2",333.922862707771,1.54563302558995
"2-112","2",337.185286073286,1.17019678542238
"2-113","2",338.147618814661,0.972013665218128
"2-115","2",345.435823104062,1.09961309416303
"2-117","2",349.585011352514,0.863899636158749
"2-119","2",358.528331336804,0.869814221179695
"2-122","2",362.957767270204,0.53674331511138
"2-125","2",368.621613592116,1.1324017731913
"2-129","2",397.537765117889,0.322441974320782
"2-132","2",411.587773635999,0.354746044898775
"2-136","2",419.824417929352,0.521136125223848
"2-140","2",430.628452220868,0.656880525381894
"2-144","2",437.621148013758,0.310788147362928
"2-146","2",440.583321025108,0.487317776028704
"3-2","3",10,0.602807957770437
"3-4","3",26.9768118647558,0.697544253069054
"3-7","3",39.9390669902284,0.201923325176722
"3-10","3",49.8211846318809,0.188894053182594
"3-15","3",74.1467085681749,0.308660561154511
"3-19","3",92.7339114457284,0.517089796361233
"3-24","3",108.867832559735,0.432574233819423
"3-25","3",110.90695323612,0.158168488473848
"3-28","3",126.14560288356,0.33018653786371
"3-34","3",147.240510711081,0.920219397245546
"3-36","3",152.526481965452,0.826823829375371
"3-38","3",156.067276641781,0.604553326999849
"3-43","3",180.062576953452,1.00983195256367
"3-46","3",183.987948431621,1.38808076915984
"3-52","3",202.94297979482,0.223718275757165
"3-57","3",220.041980558649,0.0641438486156858
"3-60","3",226.282565611609,0.398315254128647
"3-80","3",296.449302368792,1.80117499944686
"3-84","3",306.871414639253,1.27126051163441
"3-88","3",315.73571182095,1.25368404776896
"3-90","3",319.738320316636,0.954736452782072
"3-93","3",325.456716631176,0.411669887502967
"3-97","3",339.457899523458,1.99662042904788
"3-100","3",345.399372777143,1.76802754266623
"3-104","3",358.747402251002,1.9225106789188
"3-107","3",382.594849778444,0.947160077772423
"4-1","4",5,1.70259365292168
"4-3","4",16.9724976893369,3.16800595688073
"4-4","4",26.7159669942684,3.32354715582505
"4-6","4",33.8082164703243,2.92846753239451
"4-9","4",38.7025470463209,3.16450867770527
"4-11","4",48.3364357967633,2.71455793189716
"4-13","4",56.1074784830743,1.50992537372531
"4-17","4",74.9185586638615,2.39038979898146
"4-18","4",74.9185587638615,2.39038979690486
"4-25","4",82.2950617241133,1.87813300775724
"4-30","4",92.5313152757437,2.44147884952167
"4-33","4",102.972121999969,1.68250453943801
"4-37","4",116.799498190275,1.7435277694201
"4-38","4",118.526030944061,1.1906343651558
"4-40","4",129.592338667209,1.06687461131219
"4-41","4",129.592338767209,1.06687452787196
"4-44","4",133.108389014879,1.2513545560646
"4-45","4",136.753030808867,1.52032895413595
"4-48","4",153.588862011316,0.351195243608572
"4-55","4",170.503376995978,0.277410950776812
"4-62","4",184.491833531965,1.19739226691217
"4-63","4",184.632226900959,1.27256530980276
"4-68","4",198.584350843567,0.833502197473535
"4-72","4",212.379691541221,0.694125206466197
"4-79","4",230.069609324208,0.677510039925437
"4-81","4",232.840212158667,0.804175017918851
"4-85","4",250.315475909278,1.37780545720102
"4-86","4",253.51544712475,0.95582589857645
"4-88","4",258.207476716788,0.545091500880517
"6-15","6",75,0.301832400207331
"6-16","6",80.281951904311,0.582252418655344
"6-18","6",90.1936187812893,0.582342615323341
"6-19","6",93.5986437383723,0.637456611454581
"6-20","6",94.3521875420057,0.561637826613151
"6-22","6",105.582083783195,0.318631696083003
"6-25","6",113.779715944369,0.405733326304926
"6-30","6",134.662408778118,2.12450640222164
"6-32","6",138.47754532365,1.29322156141961
"6-37","6",152.912348635707,0.498797907565859
