"","chr","pos","lod"
"1-0","1",0,0.293416881926532
"1-1","1",34.9302809333395,0.0746663034133235
"1-3","1",44.1499780221118,0.140716801930466
"1-6","1",48.3231329493093,0.185377374262316
"1-10","1",53.2566145830507,0.262712959552118
"1-14","1",59.3029695742932,0.211633288172379
"1-16","1",75.2195098133913,0.238058776648359
"1-17","1",75.452132526393,0.250021405162443
"1-24","1",109.352498800987,0.316051539069122
"1-29","1",111.519312910884,0.276177992893281
"1-31","1",116.153397080592,0.876249238533092
"1-35","1",122.710527343754,1.55458759543035
"1-38","1",124.841112398374,1.29383589238205
"1-45","1",128.972916120882,0.721399993791238
"1-47","1",147.449698526379,2.31974667457143
"1-52","1",170.902486245991,4.35422178134377
"1-55","1",186.601907504951,5.05103590815088
"1-57","1",207.53392529621,3.13016609429087
"1-58","1",208.709004828797,2.82095239576756
"1-61","1",235.695137365604,0.352446799155587
"1-65","1",238.729116119507,0.413021157391995
"1-68","1",246.44137776362,0.167815013924155
"1-71","1",253.846802983717,0.244725588058827
"1-74","1",272.608159965287,1.03356509785863
"1-75","1",272.608160065287,1.03356462213105
"1-80","1",286.079887354948,1.28332040045734
"1-82","1",292.345089927619,0.701803531977021
"1-83","1",301.51967962569,0.532275971629133
"1-87","1",329.389903818288,0.0692617083223013
"1-89","1",332.254036845258,0.0908949995437069
"1-93","1",360.945799679646,2.14934157412517
"1-94","1",364.366825596569,1.66866313880928
"1-99","1",366.394434654461,1.21217229050308
"1-101","1",368.502242268852,0.696668622294965
"1-106","1",377.136838415287,1.0525810122017
"1-109","1",382.5477669128,1.4353267261904
"1-112","1",422.762475878401,0.170975629102031
"1-113","1",422.975756804846,0.201667350429489
"1-115","1",437.891888661423,0.445436181842524
"1-118","1",451.452198316393,0.343698407992633
"1-124","1",473.269111619482,0.638373750101891
"1-126","1",487.492394641226,0.545833471599508
"1-130","1",502.847614950323,0.826058149170422
"1-131","1",509.777361251681,1.72145399633973
"1-132","1",514.779768361739,1.85034244350572
"1-136","1",565.215713687677,0.0219372476940407
"1-140","1",582.011243048923,0.29348687055699
"1-145","1",596.315066885977,1.04895983496772
"1-150","1",628.184092345092,0.509045823782799
"1-152","1",628.329574176885,0.5768779877626
"1-159","1",662.044868651875,8.1433666749972
"1-160","1",662.044868751875,8.14336660333265
"1-171","1",690.284434550426,12.9782070890951
"1-173","1",709.882968922577,6.58571640578793
"1-174","1",711.170600733329,6.72827615579354
"1-177","1",723.028040905596,3.69803260287154
"1-179","1",745.595923408697,0.243590334189321
